id,Start_minutes,End_minutes,X,Y,Team,Action,Half,Player_Name,next_player,next_action,next_x,next_y,event_id,next_team,next_event_id,xt_value,Date,Game,League,Manager,Match_ID,Season,Opposition_Team,Shots,SoT,Goals_scored,Goals_conceded,Accurate passes,Inaccurate passes,Passes,xG,Unnamed: 31,XG,Team.1,Unnamed: 34
2948,80.3,80.63,81.4,15.9,Mamelodi Sundowns,Accurate passes,2nd half,Themba Zwane,Themba Mantshiyane,Challenges won,94.1,12,1635,Lamontville Golden Arrows,1636,0.0111372,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2959,80.52,80.85,75,54.8,Lamontville Golden Arrows,Inaccurate passes,2nd half,Pule Mmodi,Pule Mmodi,Lost balls,105,58.7,1640,Lamontville Golden Arrows,1641,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
2962,80.93,81.27,5.1,34.7,Mamelodi Sundowns,Accurate passes,2nd half,Denis Onyango,Mosa Lebusa,Accurate passes,15,52.4,1642,Mamelodi Sundowns,1643,-0.00062467,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2963,80.97,81.3,15,52.4,Mamelodi Sundowns,Accurate passes,2nd half,Mosa Lebusa,Themba Zwane,Accurate passes,27.8,53.9,1643,Mamelodi Sundowns,1644,0.00180901,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2964,81.03,81.37,27.8,53.9,Mamelodi Sundowns,Accurate passes,2nd half,Themba Zwane,Mosa Lebusa,Accurate passes,7.6,62.4,1644,Mamelodi Sundowns,1645,-0.00421187,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2965,81.07,81.4,7.6,62.4,Mamelodi Sundowns,Accurate passes,2nd half,Mosa Lebusa,Themba Zwane,Accurate passes,19.5,62.8,1645,Mamelodi Sundowns,1646,0.00206551,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2966,81.1,81.43,19.5,62.8,Mamelodi Sundowns,Accurate passes,2nd half,Themba Zwane,Mosa Lebusa,Opp half lost balls,5.9,56,1646,Mamelodi Sundowns,1647,-0.00094782,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2971,81.15,81.48,5.9,56,Mamelodi Sundowns,Unsuccessful dribbles,2nd half,Mosa Lebusa,Velemseni Ndwandwe,Successful tackles,99.1,12,1649,Lamontville Golden Arrows,1650,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,0,0,,,,,
2974,81.58,81.92,4.8,36,Mamelodi Sundowns,Accurate passes,2nd half,George Maluleka,Brian Onyango,Positional attacks,9.2,10.1,1651,Mamelodi Sundowns,1652,-0.00062467,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2977,81.62,81.95,9.2,10.1,Mamelodi Sundowns,Accurate passes,2nd half,Brian Onyango,George Maluleka,Positional attacks,25.5,17.4,1652,Mamelodi Sundowns,1653,0.00122715,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2978,81.67,82,25.5,17.4,Mamelodi Sundowns,Accurate passes,2nd half,George Maluleka,Denis Onyango,Positional attacks,7.3,28.7,1653,Mamelodi Sundowns,1654,-0.00060248,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2981,81.75,82.08,9.9,31.1,Mamelodi Sundowns,Accurate passes,2nd half,Denis Onyango,Mosa Lebusa,Positional attacks,21.8,52.7,1655,Mamelodi Sundowns,1656,-0.0014034,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2984,81.82,82.15,24.2,52.1,Mamelodi Sundowns,Accurate passes,2nd half,Mosa Lebusa,Lebohang Maboe,Positional attacks,41.5,1.2,1657,Mamelodi Sundowns,1658,0.00183885,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2988,81.92,82.25,38.1,0.9,Mamelodi Sundowns,Accurate passes,2nd half,Lebohang Maboe,Kermit Erasmus,Positional attacks,45.4,12.5,1659,Mamelodi Sundowns,1660,0.00258273,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2989,81.93,82.27,45.4,12.5,Mamelodi Sundowns,Accurate passes,2nd half,Kermit Erasmus,Neo Maema,Positional attacks,81.6,55.5,1660,Mamelodi Sundowns,1661,0.01568732,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2995,82.08,82.42,97,53.8,Mamelodi Sundowns,Accurate passes,2nd half,Neo Maema,Lyle Lakay,Positional attacks,91,36.5,1662,Mamelodi Sundowns,1663,0.06157381,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
2997,82.1,82.43,91,36.5,Mamelodi Sundowns,Inaccurate passes,2nd half,Lyle Lakay,Thabani Zuke,Positional attacks,92.5,41,1663,Lamontville Golden Arrows,1664,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
3000,82.12,82.45,12.5,27,Lamontville Golden Arrows,Inaccurate passes,2nd half,Thabani Zuke,Mothobi Mvala,Positional attacks,37.4,33.4,1664,Mamelodi Sundowns,1665,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
3007,82.13,82.47,67.6,34.6,Mamelodi Sundowns,Accurate passes,2nd half,Mothobi Mvala,Lebohang Maboe,Positional attacks,77.1,26.2,1665,Mamelodi Sundowns,1666,0.00388079,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3010,82.17,82.5,77.1,26.2,Mamelodi Sundowns,Accurate passes,2nd half,Lebohang Maboe,Kermit Erasmus,Positional attacks,80.1,22.3,1666,Mamelodi Sundowns,1667,0.00470053,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3011,82.17,82.5,80.1,22.3,Mamelodi Sundowns,Accurate passes,2nd half,Kermit Erasmus,Lebohang Maboe,Positional attacks,80.9,27.6,1667,Mamelodi Sundowns,1668,0.00656124,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3014,82.25,82.58,76.9,29.8,Mamelodi Sundowns,Accurate passes,2nd half,Lebohang Maboe,George Maluleka,Positional attacks,69.4,26.5,1669,Mamelodi Sundowns,1670,-0.00388079,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3017,82.25,82.58,69.4,26.5,Mamelodi Sundowns,Accurate passes,2nd half,George Maluleka,Themba Zwane,Positional attacks,77.8,33.5,1670,Mamelodi Sundowns,1671,0.00388079,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3018,82.28,82.62,77.8,33.5,Mamelodi Sundowns,Accurate passes,2nd half,Themba Zwane,Kermit Erasmus,Positional attacks,82.1,31.7,1671,Mamelodi Sundowns,1672,0.01126177,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3021,82.32,82.65,82.1,31.7,Mamelodi Sundowns,Accurate passes,2nd half,Kermit Erasmus,Themba Zwane,Positional attacks,75.8,33.1,1672,Mamelodi Sundowns,1673,-0.01126177,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3025,83.35,83.68,76,29.5,Mamelodi Sundowns,Shots,2nd half,George Maluleka,Themba Mantshiyane,Interceptions,18.5,35.3,1675,Lamontville Golden Arrows,1676,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,1,0,0,0,0,0,0,,,,,
3036,83.5,83.83,41.2,16.3,Lamontville Golden Arrows,Successful dribbles,2nd half,Nduduzo Sibiya,Nduduzo Sibiya,Counter-attacks,50.2,38.8,1683,Lamontville Golden Arrows,1684,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,0,0,,,,,
3038,83.58,83.92,50.2,38.8,Lamontville Golden Arrows,Accurate passes,2nd half,Nduduzo Sibiya,Nqobeko Dlamini,Counter-attacks,48.8,49.5,1684,Lamontville Golden Arrows,1685,-0.0005547,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
3039,83.58,83.92,48.8,49.5,Lamontville Golden Arrows,Accurate passes,2nd half,Nqobeko Dlamini,Pule Mmodi,Dribbling,65.7,67.1,1685,Lamontville Golden Arrows,1686,0.00315932,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
3045,83.68,84.02,79.3,58.6,Lamontville Golden Arrows,Inaccurate passes,2nd half,Pule Mmodi,Lyle Lakay,Interceptions,95.9,63.2,1688,Mamelodi Sundowns,1689,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
3049,83.73,84.07,21.4,2.1,Mamelodi Sundowns,Accurate passes,2nd half,Lyle Lakay,Lebohang Maboe,Accurate passes,17.6,9,1690,Mamelodi Sundowns,1691,0.00097528,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3050,83.77,84.1,17.6,9,Mamelodi Sundowns,Accurate passes,2nd half,Lebohang Maboe,Denis Onyango,Accurate passes,6.3,24.4,1691,Mamelodi Sundowns,1692,-0.00054392,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3051,83.78,84.12,6.3,24.4,Mamelodi Sundowns,Accurate passes,2nd half,Denis Onyango,Nqobeko Dlamini,Challenges won,39.5,3,1692,Lamontville Golden Arrows,1693,0.00238277,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3058,83.9,84.23,72.9,62.5,Lamontville Golden Arrows,Accurate passes,2nd half,Pule Mmodi,Themba Mantshiyane,Positional attacks,60.7,61.2,1696,Lamontville Golden Arrows,1697,-0.00648533,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
3063,83.92,84.25,60.7,61.2,Lamontville Golden Arrows,Accurate passes,2nd half,Themba Mantshiyane,Nqobeko Dlamini,Positional attacks,69.2,67.3,1697,Lamontville Golden Arrows,1698,0.00271464,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
3065,83.93,84.27,69.2,67.3,Lamontville Golden Arrows,Accurate passes,2nd half,Nqobeko Dlamini,Themba Mantshiyane,Positional attacks,62.2,61.1,1698,Lamontville Golden Arrows,1699,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
3066,83.95,84.28,62.2,61.1,Lamontville Golden Arrows,Accurate passes,2nd half,Themba Mantshiyane,Pule Mmodi,Positional attacks,65.6,55.5,1699,Lamontville Golden Arrows,1700,0.00125287,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
3069,83.97,84.3,65.6,55.5,Lamontville Golden Arrows,Accurate passes,2nd half,Pule Mmodi,Themba Mantshiyane,Positional attacks,55,56.9,1700,Lamontville Golden Arrows,1701,-0.00258534,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
3072,84.03,84.37,58,53.4,Lamontville Golden Arrows,Accurate passes,2nd half,Themba Mantshiyane,Pule Mmodi,Positional attacks,59.8,43.3,1702,Lamontville Golden Arrows,1703,0.00073783,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
3074,84.1,84.43,50.7,39.7,Lamontville Golden Arrows,Accurate passes,2nd half,Pule Mmodi,Thabani Zuke,Positional attacks,45.7,26.1,1704,Lamontville Golden Arrows,1705,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
3082,84.17,84.5,54.6,14.7,Lamontville Golden Arrows,Inaccurate passes,2nd half,Thabani Zuke,Denis Onyango,Positional attacks,96.2,21.8,1708,Mamelodi Sundowns,1709,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
3085,84.3,84.63,14.4,53.7,Mamelodi Sundowns,Accurate passes,2nd half,Denis Onyango,Lyle Lakay,Positional attacks,25.8,66.1,1710,Mamelodi Sundowns,1711,-0.00033735,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3088,84.35,84.68,28.5,59.9,Mamelodi Sundowns,Accurate passes,2nd half,Lyle Lakay,Mosa Lebusa,Positional attacks,19.4,53.2,1712,Mamelodi Sundowns,1713,-0.00035277,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3090,84.38,84.72,19.4,53.2,Mamelodi Sundowns,Accurate passes,2nd half,Mosa Lebusa,Denis Onyango,Positional attacks,6.9,38,1713,Mamelodi Sundowns,1714,-1.33E-05,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3094,84.5,84.83,10.8,35.4,Mamelodi Sundowns,Accurate passes,2nd half,Denis Onyango,Lyle Lakay,Positional attacks,28.3,67.3,1715,Mamelodi Sundowns,1716,-0.00105063,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3096,84.57,84.9,28.9,65.9,Mamelodi Sundowns,Accurate passes,2nd half,Lyle Lakay,George Maluleka,Positional attacks,30.3,51.6,1717,Mamelodi Sundowns,1718,0.00081831,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3102,84.62,85.45,95.7,37.8,Mamelodi Sundowns,Goals,2nd half,Kermit Erasmus,George Maluleka,Positional attacks,105,34,1720,Mamelodi Sundowns,1721,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,1,0,0,0,0,,,,,
3103,84.67,85,43.9,53,Mamelodi Sundowns,Accurate passes,2nd half,George Maluleka,Neo Maema,Positional attacks,55.1,55.7,1721,Mamelodi Sundowns,1722,0.00227273,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3105,84.67,85,55.1,55.7,Mamelodi Sundowns,Accurate passes,2nd half,Neo Maema,George Maluleka,Positional attacks,49.1,58.5,1722,Mamelodi Sundowns,1723,-0.00227273,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3109,84.72,85.05,66.1,61.4,Mamelodi Sundowns,Accurate passes,2nd half,George Maluleka,Kermit Erasmus,Positional attacks,90.8,33.9,1724,Mamelodi Sundowns,1725,0.09060042,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3114,84.78,85.12,93.8,37,Mamelodi Sundowns,Accurate passes,2nd half,Kermit Erasmus,Neo Maema,Positional attacks,91.2,25.9,1727,Mamelodi Sundowns,1728,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3119,84.83,85.17,92,20,Mamelodi Sundowns,Accurate passes,2nd half,Neo Maema,Lebohang Maboe,Shots,85,21.3,1729,Mamelodi Sundowns,1730,-0.02635936,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3120,84.85,85.18,85,21.3,Mamelodi Sundowns,Shots,2nd half,Lebohang Maboe,Themba Mantshiyane,Interceptions,10.8,40.5,1730,Lamontville Golden Arrows,1731,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,1,0,0,0,0,0,0,,,,,
3132,86.28,86.62,79.5,28,Mamelodi Sundowns,Accurate passes,2nd half,Lebohang Maboe,Lyle Lakay,Positional attacks,83.3,51.7,1739,Mamelodi Sundowns,1740,-0.00558054,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3135,86.3,86.63,83.3,51.7,Mamelodi Sundowns,Inaccurate passes,2nd half,Lyle Lakay,Siyavuya Ndlovu,Positional attacks,89.5,46.9,1740,Lamontville Golden Arrows,1741,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
3140,86.45,86.78,84.6,68,Mamelodi Sundowns,Accurate passes,2nd half,Lyle Lakay,Themba Zwane,Positional attacks,82.4,60.7,1742,Mamelodi Sundowns,1743,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3143,86.52,86.85,87.1,61.5,Mamelodi Sundowns,Accurate passes,2nd half,Themba Zwane,Neo Maema,Positional attacks,87.2,46.8,1744,Mamelodi Sundowns,1745,0.0009889,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
3145,86.55,86.88,87.2,46.8,Mamelodi Sundowns,Inaccurate passes,2nd half,Neo Maema,Nduduzo Sibiya,Positional attacks,80.8,46.5,1745,Lamontville Golden Arrows,1746,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
3149,86.57,86.9,25.9,22.9,Lamontville Golden Arrows,Unsuccessful dribbles,2nd half,Nduduzo Sibiya,Themba Zwane,Challenges won,79.1,45.1,1748,Mamelodi Sundowns,1749,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,0,0,,,,,
3154,86.58,86.92,86,43.4,Mamelodi Sundowns,Unsuccessful dribbles,2nd half,Themba Zwane,Nqobeko Dlamini,Successful tackles,19,24.6,1751,Lamontville Golden Arrows,1752,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,0,0,,,,,
3161,86.62,86.95,18.6,29.3,Lamontville Golden Arrows,Successful dribbles,2nd half,Trevor Mathiane,Themba Zwane,Unsuccessful tackles,86.4,38.7,1755,Mamelodi Sundowns,1756,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,0,0,,,,,
3166,86.63,86.97,22.4,31.6,Lamontville Golden Arrows,Accurate passes,2nd half,Trevor Mathiane,Pule Mmodi,Positional attacks,27.7,40.2,1757,Lamontville Golden Arrows,1758,0.00115827,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
3169,86.68,87.02,33.8,45.5,Lamontville Golden Arrows,Accurate passes,2nd half,Pule Mmodi,Michael Gumede,Positional attacks,45.3,60.5,1759,Lamontville Golden Arrows,1760,0.00137882,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
3171,86.72,87.05,45.3,60.5,Lamontville Golden Arrows,Accurate passes,2nd half,Michael Gumede,Velemseni Ndwandwe,Positional attacks,50.4,44,1760,Lamontville Golden Arrows,1761,0.00180784,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
3173,86.75,87.08,50.4,44,Lamontville Golden Arrows,Inaccurate passes,2nd half,Velemseni Ndwandwe,Mothobi Mvala,Positional attacks,54.2,55,1761,Mamelodi Sundowns,1762,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
3193,86.88,87.22,46.8,61.2,Lamontville Golden Arrows,Unsuccessful dribbles,2nd half,Themba Mantshiyane,Mothobi Mvala,Successful tackles,58.2,6.8,1772,Mamelodi Sundowns,1773,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,0,0,,,,,
3196,87.12,87.45,55.3,68,Lamontville Golden Arrows,Accurate passes,2nd half,Themba Mantshiyane,Pule Mmodi,Positional attacks,60.2,63.5,1775,Lamontville Golden Arrows,1776,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
3199,87.13,87.47,60.2,63.5,Lamontville Golden Arrows,Accurate passes,2nd half,Pule Mmodi,Themba Mantshiyane,Positional attacks,64.6,67.4,1776,Lamontville Golden Arrows,1777,0.00271464,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
3201,87.17,87.5,64.6,67.4,Lamontville Golden Arrows,Accurate passes,2nd half,Themba Mantshiyane,Sera Motebang,Positional attacks,69.5,58.6,1777,Lamontville Golden Arrows,1778,0.00125287,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
